date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:44:02	451/451	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:44:02%20GMT	https://sauce-demo.myshopify.com/products/brown-shades.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/brown-shades.oembed	(from https://sauce-demo.myshopify.com/products/brown-shades)
10:44:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:44:02%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_grande.JPG?v=1422884271	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_grandea685.JPG	(from https://sauce-demo.myshopify.com/products/brown-shades)
10:44:04	25920/25920	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Apr%202026%2006:55:51%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_grande.JPG?v=1422884271	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_grandea685.jpg	(from https://sauce-demo.myshopify.com/products/brown-shades)
10:44:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:44:05%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes2.jpg?v=1394656869	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes28fe4.jpg	(from https://sauce-demo.myshopify.com/products/white-sandals)
10:44:06	17259/17259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Apr%202026%2006:55:53%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes2.jpg?v=1394656869	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes28fe4.jpg	(from https://sauce-demo.myshopify.com/products/white-sandals)
10:44:06	935/935	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:44:06%20GMT	https://sauce-demo.myshopify.com/products/white-sandals.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/white-sandals.oembed	(from https://sauce-demo.myshopify.com/products/white-sandals)
10:44:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:44:06%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes2_grande.jpg?v=1394656869	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes2_grande8fe4.jpg	(from https://sauce-demo.myshopify.com/products/white-sandals)
10:44:07	17259/17259	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:55%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes2_grande.jpg?v=1394656869	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes2_grande8fe4.jpg	(from https://sauce-demo.myshopify.com/products/white-sandals)
10:44:08	38073/38073	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Apr%202026%2007:44:07%20GMT	https://sauce-demo.myshopify.com/blogs/news/POST	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/blogs/news/POST	(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:08	93/93	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Apr%202026%2007:44:07%20GMT	https://sauce-demo.myshopify.com/admin	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/admin	(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:08	3970/3970	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Apr%202026%2007:44:08%20GMT	https://sauce-demo.myshopify.com/admin/authenticate?return_url=https%3A%2F%2Fsauce-demo.myshopify.com%2Fadmin	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/admin/authenticate0c8d	(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:08	64838/64838	---M--	200	added ('OK')	text/javascript	etag:%2225914e9665609eff%22	https://apis.google.com/js/plusone.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/apis.google.com/js/plusone.js	(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:10	93065/93065	---M-Z	200	added ('OK')	application/javascript	etag:%22824beb891744db98ccbd3a456e59e0f7+gzip%22	http://platform.twitter.com/widgets.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/platform.twitter.com/widgets.js	(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:11	361/361	---M-Z	200	added ('OK')	application/javascript	etag:%2282bfd941d2c9b3b9e0650a27c9d11737%22	http://assets.pinterest.com/js/pinit.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/assets.pinterest.com/js/pinit.js	(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:11	659/659	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2006%20Apr%202026%2007:44:10%20GMT	http://pinterest.com/pin/create/button/?url=https://sauce-demo.myshopify.com//blogs/news/12832805-first-post&media=//sauce-demo.myshopify.com/cdn/shop/t/2/assets/logo.png?v=75283676530009549261394657629&description=First%20Post	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/pinterest.com/pin/create/button/index08de.html	(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:11	6283/6283	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2006%20Apr%202026%2007:44:10%20GMT	https://sauce-demo.myshopify.com/collections/frontpage.atom	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/frontpage.atom	(from https://sauce-demo.myshopify.com/collections/frontpage)
10:44:12	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2006%20Apr%202026%2007:44:11%20GMT	http://pinterest.com/robots.txt		(from https://sauce-demo.myshopify.com/blogs/news/12832805-first-post)
10:44:12	3120/3120	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:44:11%20GMT	https://sauce-demo.myshopify.com/collections/frontpage.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/frontpage.oembed	(from https://sauce-demo.myshopify.com/collections/frontpage)
10:44:12	667/667	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2006%20Apr%202026%2007:44:12%20GMT	https://pinterest.com/pin/create/button/?url=https://sauce-demo.myshopify.com//blogs/news/12832805-first-post%26media=//sauce-demo.myshopify.com/cdn/shop/t/2/assets/logo.png?v=75283676530009549261394657629%26description=First%20Post	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/pinterest.com/pin/create/button/index1e80.html	(from http://pinterest.com/pin/create/button/?url=https://sauce-demo.myshopify.com//blogs/news/12832805-first-post&media=//sauce-demo.myshopify.com/cdn/shop/t/2/assets/logo.png?v=75283676530009549261394657629&description=First%20Post)
10:44:12	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2006%20Apr%202026%2007:44:12%20GMT	https://pinterest.com/robots.txt		(from http://pinterest.com/pin/create/button/?url=https://sauce-demo.myshopify.com//blogs/news/12832805-first-post&media=//sauce-demo.myshopify.com/cdn/shop/t/2/assets/logo.png?v=75283676530009549261394657629&description=First%20Post)
